通し番号	作業番号	作業ファイル	申込番号	店舗種別	施設名称	施設所在地	施設ホームページURL
13278	13288	1	19106495	スナック	プチふじ本	〒538-0052 大阪府 大阪市鶴見区 横堤4-4-10	
13372	13383	1	50578357	BAR	ARAIRA2	〒561-0831 大阪府 豊中市 庄内東町2-2-8牧酒業ビル2F	
13714	13727	1	20762192	居酒屋	鶏将	〒547-0025 大阪府 大阪市平野区 瓜破西1丁目1番37号	
13794	13807	1	82066609	寿司屋	すし処つかさ	〒569-0826 大阪府 高槻市寿町 1-6-20	
13826	13839	1	90025412	和食	和楽家	〒546-0044 大阪府 大阪市東住吉区 北田辺6丁目3番23号	
13904	13917	1	43646260	カフェ・喫茶店	カラオケ喫茶Juju	〒551-0021 大阪府 大阪市大正区 南恩加島6-7-81階	
13995	14008	1	18740598	串かつ屋	串かつ３３３	〒556-0002 大阪府 大阪市浪速区 恵美須東3-5-8コーポサン1階	
14048	14061	1	62290672	洋食（オムライス等）	軽食エーボン	〒545-0023 大阪府 大阪市阿倍野区 王子町2－17－21	
14407	14421	1	89119880	カフェ・喫茶店	caffe　カエルちゃん　nakanoshima	〒530-0005 大阪府 大阪市北区 中之島3丁目1番2号	
14438	14452	1	18330600	居酒屋	居酒屋　明光	〒557-0003 大阪府 大阪市西成区 天下茶屋北1丁目1-11	
14535	14549	1	37323272	BAR	Lee	〒552-0016 大阪府 大阪市港区三先2丁目13番22号	
14668	14682	1	92778987	カレー屋	BAGAWAAN CURRY	〒542-0083 大阪府 大阪市中央区 東心斎橋１－１５－１－７F	
14813	14827	1	64679839	ファストフード	軽井沢フラットブレッズてんしばイーナ店	〒543-0063 大阪府 大阪市天王寺区 茶臼山町5-55　てんしばイーナ1階	
15360	15375	1	18004726	居酒屋	板前酒場　たか山	〒530-0001 大阪府 大阪市北区 梅田1-3-1-100大阪駅前第一ビル1階	
15651	15667	1	25840058	ファミリーレストラン	和食さと堺美原店	〒587-0022 大阪府 堺市美原区 平尾295-1	
15690	15706	1	54223566	その他	森田商店	〒550-0001 大阪府 大阪市西区 土佐堀3-3-15	
15840	15858	1	45587123	居酒屋	よってこ立ち呑みてくてく	〒542-0076 大阪府 大阪市中央区 難波1-5-8	https://www.facebook.com/tekuteku.nanba
15889	15907	1	50072016	居酒屋	よしや	〒530-0057 大阪府 大阪市北区 曽根崎１番６号大洋ビル１階	https://yoshinaka-co.com/shop-yoshiya.html
15938	15956	1	17591478	和食	まいどおおきに豊中北条町食堂	〒561-0812 大阪府 豊中市 北条町１丁目３６番３号	https://www.fujiofood.com/shop_search/shokudo/shop_1180.php
16023	16041	1	68100339	ファミリーレストラン	森のサーカス	〒553-0001 大阪府 大阪市福島区 海老江1-5-52イオンスタイル海老江2F	https://tabelog.com/osaka/A2701/A270108/27116981/
16069	16087	1	95726472	鉄板焼き屋	鉄板焼 もんじゃ焼 ひいろ 堺筋本町店	〒541-0057 大阪府 大阪市中央区 北久宝寺町1-8-14	https://search.yahoo.co.jp/amp/s/s.tabelog.com/osaka/A2701/A270106/27090275/top_amp/%3Fusqp%3Dmq331A
16160	16178	1	99679344	お好み焼	千房　西田辺店	〒545-0021 大阪府 大阪市阿倍野区 阪南町5-11-25 長生ビル1階	https://www.chibo.com/shop/list/detail.php?id=71
16268	16286	1	85459727	鍋料理	マリリンズキッチン	〒541-0043 大阪府 大阪市中央区 高麗橋1番地1-3-4　小池高麗橋ビル地下１階	https://www.hotpepper.jp/strJ000444707/
16277	16295	1	90954966	焼肉	焼肉舞牛	〒543-0028 大阪府 大阪市天王寺区 小橋町12-15エバーグリーン上本町108号	https://s.tabelog.com/osaka/A2701/A270205/27086893/
16298	16316	1	67350732	和食	ワダツミ	〒542-0076 大阪府 大阪市中央区 難波5丁目1番60号	https://tabelog.com/osaka/A2701/A270202/27107209/
16444	16462	1	93351760	その他	から揚げの天才ナインモール九条商店街店	〒550-0027 大阪府 大阪市西区 九条1-15-21１階・２階・３階	https://watamishopsearch.jp/detail/?id=2143
16470	16488	1	66816506	カフェ・喫茶店	10's CAFE 津田	〒573-0125 大阪府 枚方市 津田駅前1丁目13-10	https://kdku101.gorp.jp/
16647	16665	1	26968648	その他	畷の里食堂	〒575-0001 大阪府 四條畷市 砂２―１８―１８	http://nawate-onsen.com/
16662	16680	1	10399121	そば	そばよし　本町店	〒541-0054 大阪府 大阪市中央区 南本町３丁目６番１号タケモリビル１階	http://www.sobayoshi.com
16681	16699	1	90257430	焼肉	焼肉食堂かど家　寺田町店	〒544-0024 大阪府 大阪市生野区 生野西2-1-34　クラウンビル1F	
16736	16754	1	52920035	イタリア料理	THE PLACE	〒531-0075 大阪府 大阪市北区 大淀南1-1-16	http://the-place.jp/
16777	16795	1	56084048	その他	堺大阪祭典	〒599-8273 大阪府 堺市中区 深井清水町3776番地	www.osakasaiten.com/
16778	16796	1	89197428	居酒屋	フォーシーズン	〒563-0032 大阪府 池田市 石橋１－４－４	
16800	16818	1	72273532	居酒屋	串かつまつり　池田駅前店	〒563-0055 大阪府 池田市 菅原町２－４　藤川ビル１Ｆ	www.gear-inc.co.jp
16825	16843	1	92107091	イタリア料理	サイゼリヤカナートモール松原店	〒580-0044 大阪府 松原市 田井城1-1-1ｶﾅｰﾄﾓｰﾙ松原2F	https://www.saizeriya.co.jp/
16848	16866	1	25610191	イタリア料理	サイゼリヤ東鴻池店	〒578-0973 大阪府 東大阪市 東鴻池町3-4-12	https://www.saizeriya.co.jp/
16852	16870	1	30558408	イタリア料理	サイゼリヤ岸和田荒木店	〒596-0004 大阪府 岸和田市 荒木町1-33-8	https://www.saizeriya.co.jp/
16888	16906	1	67013517	天ぷら屋	天麩羅 はな天 鶴橋店	〒543-0024 大阪府 大阪市天王寺区 舟橋町18番5号	
16899	16917	1	14395366	イタリア料理	サイゼリヤ寝屋川池田店	〒572-0073 大阪府 寝屋川市 池田北町8-1	https://www.saizeriya.co.jp/
16900	16918	1	53568642	イタリア料理	サイゼリヤ長原インター店	〒547-0013 大阪府 大阪市平野区 長吉長原東3-1-62	https://www.saizeriya.co.jp/
16910	16928	1	46721285	イタリア料理	サイゼリヤ泉大津虫取店	〒595-0037 大阪府 泉大津市 虫取1-1-9	https://www.saizeriya.co.jp/
16919	16937	1	20625322	焼肉	ごえん	〒569-0803 大阪府 高槻市 高槻町１４番１号	https://goen-takatuki.owst.jp/
16941	16959	1	59253166	居酒屋	カラオケ居酒屋　舞姫	〒557-0002 大阪府 大阪市西成区 太子１－１１－１８	
16954	16972	1	54495627	スナック	とちじり	〒532-0024 大阪府 大阪市淀川区 十三本町1-24-23	http://www.tochijiri.com/
16980	16998	1	36191761	居酒屋	墨国回転鶏食堂　お初天神店	〒530-0057 大阪府 大阪市北区 曽根崎２丁目１３番３号ANビル1階	http://querico.jp/
16981	16999	1	31941499	イタリア料理	サイゼリヤ泉ヶ丘駅前店	〒590-0115 大阪府 堺市南区 茶山台1-2-1	https://www.saizeriya.co.jp/
17035	17053	1	68661305	その他	住之江ファミリーホール	〒559-0013 大阪府 大阪市住之江区 御崎3-7-8	
17118	17136	1	75636748	居酒屋	おかん	〒535-0011 大阪府 大阪市旭区 今市2-20-2	https://www.facebook.com/gyouza.okan/
17175	17193	1	39938922	その他	羽曳野ファミリーホール	〒583-0871 大阪府 羽曳野市 野々上2-12-2	
17286	17304	1	48426300	焼肉	七輪炭火焼肉丼専門店 のび太	〒542-0074 大阪府 大阪市中央区 千日前2丁目4-10 千日前建和ビル	http://www.nobita2020.com
17523	17541	1	23776616	カフェ・喫茶店	一心茶房	〒556-0016 大阪府 大阪市浪速区 元町1-2-22明星荘谷山アパート1号室	
17738	17756	1	31788638	お好み焼	お好み焼き　寿里	〒596-0004 大阪府 岸和田市 荒木町1丁目31-26	https://d-diner.net/management/juri.html
17776	17794	1	86771495	ラーメン	河内らーめん　喜神	〒534-0024 大阪府 大阪市都島区 東野田町2丁目1番38号京阪モールホテル館5階	https://www.kiraku-g.co.jp/
17793	17811	1	89313405	和食	スーパー銭湯ユーバス　守口店	〒570-0002 大阪府 守口市 佐太中町6丁目23-26	http://www.yu-bath.com
17859	17877	1	73511215	沖縄料理	長堀バル &	〒542-0083 大阪府 大阪市中央区 東心斎橋1-9-19ミトオリアートビル101	https://tabelog.com/osaka/A2701/A270201/27118343/
17913	17931	1	61834460	ハンバーグレストラン	ボストン　天満橋店	〒540-6591 大阪府 大阪市中央区大手前1丁目7番31号	http://boston01.com/
17989	18007	1	96000402	居酒屋	高槻トロたん	〒569-0802 大阪府 高槻市 北園町19-12	https://www.sakana-suki.com/torotan/
17999	18017	1	83519294	うどん	大衆うどん酒場　どん	〒565-0842 大阪府 吹田市 千里山東1-7-22	https://www.sakana-suki.com/udonsakaba-don/
18061	18079	1	28565370	和食	サガミ東大阪石切店	〒579-8027 大阪府 東大阪市 東山町3－4	https://www.sagami-holdings.co.jp/
18069	18087	1	92801520	中華料理	千里中央チャイナテーブル	〒560-0082 大阪府 豊中市 新千里東町1-5-3千里朝日阪急ビル22階	https://restaurant.washington.jp/osaka_senri/
18118	18136	1	96879814	居酒屋	酒パンつつみ	〒542-0081 大阪府 大阪市中央区 南船場1丁目13-15-204	
18297	18315	1	67401701	カフェ・喫茶店	Citea Fun	〒550-0004 大阪府 大阪市西区 靱本町3丁目7番11号	https://citeafun.crayonsite.net/
18416	18434	1	73931032	焼肉	肉の和　鶴見店	〒538-0035 大阪府 大阪市鶴見区 浜３丁目３－６	
18428	18446	1	31853264	鍋料理	雲丹鍋うに吉	〒531-0071 大阪府 大阪市北区 中津１丁目１３番１３号	http://uninabe.com/
18612	18632	1	80442239	中華料理	中国菜　優々	〒569-1144 大阪府 高槻市大畑町 3-9ジョイフルとんだ206	
18658	18678	1	24634504	居酒屋	屋台居酒屋大阪満マル　平野店	〒547-0046 大阪府 大阪市平野区 平野宮町1丁目1-1	https://osaka-manmaru.com/
18668	18688	1	61238761	寿司屋	回転寿司くろしお	〒580-0026 大阪府 松原市 天美我堂1-11-1	https://www.s-kuroshio.com/
18682	18702	1	91939537	アジア料理	STAND TIGER TIGER	〒553-0003 大阪府 大阪市福島区 福島３丁目１４ー８	https://tabelog.com/osaka/A2701/A270108/27118504/
18738	18758	1	79890779	居酒屋	地魚屋台とっつぁん　天三店	〒530-0041 大阪府 大阪市北区 天神橋３丁目３番２３号	https://tabelog.com/osaka/A2701/A270103/27060218/
18781	18801	1	89449066	ラーメン	麺屋DAIKOKU	〒593-8302 大阪府 堺市西区 北条町1-15-24	https://www.google.co.jp/amp/s/s.tabelog.com/osaka/A2705/A270501/27115147/top_amp/
18789	18809	1	97475534	居酒屋	和の輪	〒558-0011 大阪府 大阪市住吉区 苅田3丁目14-10	
18794	18814	1	34166970	居酒屋	串揚げ・焼き鳥ダイニング 串ろまん	〒560-0054 大阪府 豊中市 桜の町6-10-3  Tsビル B1階	https://www.kushiroman.net/
18834	18854	1	11015001	スペイン料理店	WINE&BEER 頂	〒550-0013 大阪府 大阪市西区 新町2-16-2　阪田ビル1F	https://foodplace.jp/winebeer-itadaki/
18899	18919	1	29883127	焼き鳥屋	やきとり大吉高槻病院前店	〒569-1115 大阪府 高槻市 古曽部町２－１８－３１	https://www.daikichi.co.jp/shop/osaka/2447.html
19148	19168	1	71493738	居酒屋	たのし家	〒547-0033 大阪府 大阪市平野区 平野西５－４－６	https://tanoshiya.net/
19213	19233	1	95346478	和食	すし半大東店	〒574-0028 大阪府 大東市 幸町3-3	https://www.sushihan.co.jp/
19580	19600	1	55078552	うどん	美々卯　新大阪店別館	〒532-0011 大阪府 大阪市淀川区 西中島5-16-1新大阪駅ビル1階	https://www.mimiu.co.jp/
19653	19674	1	63549007	串かつ屋	枚方大衆バルKAISEI	〒573-0032 大阪府 枚方市 岡東町22-12	https://akr0387996339.owst.jp/
19760	19781	1	38671806	洋食（オムライス等）	シード	〒541-0057 大阪府 大阪市中央区 北久宝寺町2-2-13マエダビル地下一階	https://tabelog.com/osaka/A2701/A270106/27091350/
19769	19790	1	46719681	その他	Billiards Cafe&Bar BRO	〒542-0081 大阪府 大阪市中央区 南船場4丁目11-22　YOCビル２階	https://xn--bro-ym4byb1fub2j.jp/
19789	19810	1	37193732	フランス料理店	cave du poireau	〒540-0029 大阪府 大阪市中央区 本町橋5-3	
19808	19829	1	13039680	カフェ・喫茶店	HANDSOME bot GARDEN	〒546-0034 大阪府 大阪市東住吉区 長居公園1-23	https://www.handsomebotgarden.com/
19839	19860	1	61283172	和食	料亭こもだ	〒583-0021 大阪府 藤井寺市 御舟町2-47	http://www.komoda4948.jp/
19888	19909	1	13982322	スナック	ヨンス	〒590-0946 大阪府 堺市堺区 熊野町東1丁2番20号 ジョイフルK　4D	https://snack-bar-4434.business.site/
20016	20037	1	15653690	洋食（オムライス等）	T.T.T.	〒531-0071 大阪府 大阪市北区 中津１丁目１２－１１	http://ttt-nakatsu.com/
20076	20097	1	18998916	カフェ・喫茶店	BOBCAFE	〒541-0058 大阪府 大阪市中央区 南久宝寺町１?５?１５　大阪久宝寺町卸連盟会館１F	https://www.facebook.com/bobcafeinfo
20123	20144	1	15536860	鍋料理	相撲料理志が　本町店	〒541-0053 大阪府 大阪市中央区 本町4-4-5ナカノビルB1	https://tabelog.com/osaka/A2701/A270106/27006183/
20170	20192	1	15951092	寿司屋	寿司赤酢　肉の匠	〒530-0004 大阪府 大阪市北区 堂島浜1?3?16 4F	https://tabelog.com/osaka/A2701/A270101/27118609/
20212	20234	1	98177137	BAR	TAKE ONE（テイクワン）	〒532-0002 大阪府 大阪市淀川区 東三国一丁目16-15樋口マンション１階	fb.me/Jazzbaron1224
20477	20499	1	28932523	スナック	マイバレリーナー	〒530-0003 大阪府 大阪市北区 堂島１－３－３９第２二葉ビル４０３号	
